epoch,step,train_loss,val_loss
0,9,5.713565826416016,
0,17,,6.689569473266602
1,19,10.305431365966797,
1,29,4.146602153778076,
1,35,,2.1213269233703613
2,39,4.131368637084961,
2,49,2.232893466949463,
2,53,,1.3808660507202148
3,59,1.6987699270248413,
3,69,1.873535394668579,
3,71,,1.2684639692306519
4,79,1.237753987312317,
4,89,1.0757595300674438,
4,89,,1.137159824371338
5,99,1.2186145782470703,
5,107,,1.0669198036193848
6,109,1.056732416152954,
6,119,1.0923402309417725,
6,125,,1.0237170457839966
7,129,1.0502830743789673,
7,139,1.0848357677459717,
7,143,,0.9891326427459717
8,149,1.0113780498504639,
8,159,0.9758981466293335,
8,161,,0.9590803980827332
9,169,0.9809154272079468,
9,179,0.9559186100959778,
9,179,,0.9381514191627502
10,189,1.003257155418396,
10,197,,0.9211708903312683
11,199,1.0083930492401123,
11,209,0.9432375431060791,
11,215,,0.9095770716667175
12,219,0.9660536050796509,
12,229,0.9266238808631897,
12,233,,0.8992438912391663
13,239,0.9502919316291809,
13,249,0.8880323767662048,
13,251,,0.8893598318099976
14,259,0.8959729075431824,
14,269,0.882222592830658,
14,269,,0.8869218826293945
15,279,0.8671189546585083,
15,287,,0.8821805715560913
16,289,0.9307035207748413,
16,299,0.8878650665283203,
16,305,,0.8703804612159729
17,309,0.8941578269004822,
17,319,0.8795528411865234,
17,323,,0.8759076595306396
18,329,0.8977380990982056,
18,339,0.8675950765609741,
18,341,,0.8615835309028625
19,349,0.8490872383117676,
19,359,0.8861154913902283,
19,359,,0.8573254346847534
20,369,0.8509312868118286,
20,377,,0.8542817234992981
21,379,0.9136110544204712,
21,389,0.8147443532943726,
21,395,,0.8513928055763245
22,399,0.8339965343475342,
22,409,0.8781522512435913,
22,413,,0.8479282259941101
23,419,0.8296067714691162,
23,429,0.8576006293296814,
23,431,,0.8454036116600037
24,439,0.8465352654457092,
24,449,0.857006847858429,
24,449,,0.8441348671913147
25,459,0.8355442881584167,
25,467,,0.8430885672569275
26,469,0.8584816455841064,
26,479,0.8605954051017761,
26,485,,0.841361939907074
27,489,0.8573155403137207,
27,499,0.8404330015182495,
27,503,,0.8388656377792358
28,509,0.823100209236145,
28,519,0.8592486381530762,
28,521,,0.8359169363975525
29,529,0.821946382522583,
29,539,0.7929058074951172,
29,539,,0.836509108543396
30,549,0.8108707666397095,
30,557,,0.833179235458374
31,559,0.8636751174926758,
31,569,0.8755247592926025,
31,575,,0.8322526812553406
32,579,0.8278598189353943,
32,589,0.7836207151412964,
32,593,,0.8315524458885193
33,599,0.811454176902771,
33,609,0.8307787179946899,
33,611,,0.8328620195388794
34,619,0.8527300357818604,
34,629,0.8409917950630188,
34,629,,0.8322352766990662
35,639,0.8397136926651001,
35,647,,0.8450708389282227
36,649,0.8180797696113586,
36,659,0.8983588218688965,
36,665,,0.8558506369590759
37,669,0.8364551067352295,
37,679,0.8183765411376953,
37,683,,0.8383104205131531
38,689,0.8311425447463989,
38,699,0.8468595743179321,
38,701,,0.828744113445282
39,709,0.969732403755188,
39,719,0.8313583731651306,
39,719,,0.8277455568313599
40,729,0.7964402437210083,
40,737,,0.824253499507904
41,739,0.8864585161209106,
41,749,0.8431103825569153,
41,755,,0.8614733815193176
42,759,0.797119140625,
42,769,0.8430458903312683,
42,773,,0.832938551902771
43,779,0.8004496097564697,
43,789,0.80763179063797,
43,791,,0.8226611614227295
44,799,0.8089615702629089,
44,809,0.8184159398078918,
44,809,,0.8315072655677795
45,819,0.8517127633094788,
45,827,,0.8400347828865051
46,829,0.8871941566467285,
46,839,0.8635241389274597,
46,845,,0.8247910141944885
47,849,0.8429902195930481,
47,859,0.8337370157241821,
47,863,,0.8206627368927002
48,869,0.7971419095993042,
48,879,0.8170751333236694,
48,881,,0.8306319713592529
49,889,0.832154393196106,
49,899,0.8860571980476379,
49,899,,0.8202245235443115
50,909,1.1349495649337769,
50,917,,1.0598458051681519
51,919,0.977840781211853,
51,929,0.9438807964324951,
51,935,,0.9640684723854065
52,939,0.9555683732032776,
52,949,0.7970116138458252,
52,953,,0.8855736255645752
53,959,0.9342712163925171,
53,969,0.9863637685775757,
53,971,,0.8200398683547974
54,979,2.0560710430145264,
54,989,1.0098108053207397,
54,989,,0.8374748229980469
55,999,1.143850326538086,
55,1007,,0.820428729057312
56,1009,0.9899600744247437,
56,1019,0.8902155756950378,
56,1025,,0.8439829349517822
57,1029,0.9181394577026367,
57,1039,1.9008152484893799,
57,1043,,1.2279839515686035
58,1049,1.6319526433944702,
58,1059,1.018233060836792,
58,1061,,0.8663550019264221
59,1069,1.0577526092529297,
59,1079,1.447618842124939,
59,1079,,0.8313595652580261
60,1089,0.8400392532348633,
60,1097,,0.8322424292564392
61,1099,0.8548926711082458,
61,1109,0.819820761680603,
61,1115,,0.8656805157661438
62,1119,0.8385937213897705,
62,1129,1.01064932346344,
62,1133,,0.8312036991119385
63,1139,1.2604223489761353,
63,1149,1.056774616241455,
63,1151,,0.9782158732414246
64,1159,0.8211673498153687,
64,1169,0.8103103637695312,
64,1169,,0.8202923536300659
65,1179,0.8202745318412781,
65,1187,,0.8219055533409119
66,1189,0.7974622249603271,
66,1199,0.8557256460189819,
66,1205,,0.843524694442749
67,1209,0.8399031162261963,
67,1219,0.82737135887146,
67,1223,,0.8280008435249329
68,1229,0.8300216197967529,
68,1239,0.8180148005485535,
68,1241,,0.8182000517845154
69,1249,0.8095848560333252,
69,1259,0.8231450319290161,
69,1259,,0.8163844347000122
70,1269,0.8092763423919678,
70,1277,,0.8184108138084412
71,1279,0.7996206283569336,
71,1289,0.7923027873039246,
71,1295,,0.8156717419624329
72,1299,0.7948246002197266,
72,1309,0.8334671258926392,
72,1313,,0.8158407211303711
73,1319,0.8215451240539551,
73,1329,0.7880420088768005,
73,1331,,0.8155852556228638
74,1339,0.8101990222930908,
74,1349,0.8124935030937195,
74,1349,,0.8177118301391602
75,1359,0.7956261038780212,
75,1367,,0.815542995929718
76,1369,0.8277130722999573,
76,1379,0.8238400816917419,
76,1385,,0.8155339956283569
77,1389,0.8033963441848755,
