epoch,step,train_loss,val_loss
0,9,0.8046697378158569,
0,17,,0.8177711963653564
1,19,0.762244462966919,
1,29,0.6557525396347046,
1,35,,0.7171900868415833
2,39,0.6072176694869995,
2,49,0.5227869749069214,
2,53,,0.6149274706840515
3,59,0.522311806678772,
3,69,0.443617582321167,
3,71,,0.5342018008232117
4,79,0.4050750136375427,
4,89,0.374137282371521,
4,89,,0.49310895800590515
5,99,0.3794814348220825,
5,107,,0.4598453640937805
6,109,0.3705608546733856,
6,119,0.32853931188583374,
6,125,,0.45436733961105347
7,129,0.29162245988845825,
7,139,0.33788520097732544,
7,143,,0.42037904262542725
8,149,0.3197062611579895,
8,159,0.2864742875099182,
8,161,,0.39972561597824097
9,169,0.2568441331386566,
9,179,0.2426401674747467,
9,179,,0.3782702386379242
10,189,0.23618528246879578,
10,197,,0.3581424951553345
11,199,0.23318326473236084,
11,209,0.21962016820907593,
11,215,,0.3370111882686615
12,219,0.2175392210483551,
12,229,0.2181357890367508,
12,233,,0.3183070123195648
13,239,0.20015203952789307,
13,249,0.19691497087478638,
13,251,,0.30398833751678467
14,259,0.20970658957958221,
14,269,0.1841963529586792,
14,269,,0.3177875280380249
15,279,0.21326470375061035,
15,287,,0.29445958137512207
16,289,0.1765686571598053,
16,299,0.17798645794391632,
16,305,,0.27625247836112976
17,309,0.15615150332450867,
17,319,0.15537016093730927,
17,323,,0.26085200905799866
18,329,0.15760333836078644,
18,339,0.1526569426059723,
18,341,,0.2948755621910095
19,349,0.16399729251861572,
19,359,0.1518011838197708,
19,359,,0.25807297229766846
20,369,0.14182020723819733,
20,377,,0.2378370612859726
21,379,0.13505810499191284,
21,389,0.14205795526504517,
21,395,,0.2345331907272339
22,399,0.13331250846385956,
22,409,0.1483791619539261,
22,413,,0.22018522024154663
23,419,0.1578398048877716,
23,429,0.13712821900844574,
23,431,,0.21224814653396606
24,439,0.1345009058713913,
24,449,0.11629243195056915,
24,449,,0.2036084085702896
25,459,0.1231921911239624,
25,467,,0.20727597177028656
26,469,0.2196454405784607,
26,479,0.19125205278396606,
26,485,,0.21880625188350677
27,489,0.1569766104221344,
27,499,0.12400226294994354,
27,503,,0.20244961977005005
28,509,0.11659979820251465,
28,519,0.1254410445690155,
28,521,,0.2152431160211563
29,529,0.12098106741905212,
29,539,0.11754422634840012,
29,539,,0.19732670485973358
30,549,0.11742471158504486,
30,557,,0.18456986546516418
31,559,0.11226706206798553,
31,569,0.10491909086704254,
31,575,,0.17675191164016724
32,579,0.09556331485509872,
32,589,0.10590411722660065,
32,593,,0.17463234066963196
33,599,0.10873544216156006,
33,609,0.10428352653980255,
33,611,,0.17118601500988007
34,619,0.10996173322200775,
34,629,0.09497543424367905,
34,629,,0.16463659703731537
35,639,0.1096222847700119,
35,647,,0.18849843740463257
36,649,0.1537831574678421,
36,659,0.10904490947723389,
36,665,,0.17367269098758698
37,669,0.10795475542545319,
37,679,0.0904223620891571,
37,683,,0.16941794753074646
38,689,0.11956706643104553,
38,699,0.08283954113721848,
38,701,,0.16046099364757538
39,709,0.08582811057567596,
39,719,0.10553444921970367,
39,719,,0.16463761031627655
40,729,0.07973504066467285,
40,737,,0.15799008309841156
41,739,0.08389078080654144,
41,749,0.09236563742160797,
41,755,,0.16260886192321777
42,759,0.1276523768901825,
42,769,0.08595730364322662,
42,773,,0.16777832806110382
43,779,0.10777166485786438,
43,789,0.08777507394552231,
43,791,,0.15359283983707428
44,799,0.09350714087486267,
44,809,0.08567444235086441,
44,809,,0.1480170339345932
45,819,0.09482711553573608,
45,827,,0.14556503295898438
46,829,0.08853798359632492,
46,839,0.08778007328510284,
46,845,,0.14477060735225677
47,849,0.07914694398641586,
47,859,0.09040513634681702,
47,863,,0.13993029296398163
48,869,0.08296670019626617,
48,879,0.10693157464265823,
48,881,,0.17834283411502838
49,889,0.0914284735918045,
49,899,0.07186651229858398,
49,899,,0.1509956568479538
50,909,0.09597371518611908,
50,917,,0.14188317954540253
51,919,0.08254329860210419,
51,929,0.08133719116449356,
51,935,,0.1403195708990097
52,939,0.0823453962802887,
52,949,0.0783877894282341,
52,953,,0.14700384438037872
53,959,0.07797594368457794,
53,969,0.0709611177444458,
53,971,,0.13829728960990906
54,979,0.07518352568149567,
54,989,0.07509175688028336,
54,989,,0.1324773132801056
55,999,0.07342862337827682,
55,1007,,0.14231285452842712
56,1009,0.07173407077789307,
56,1019,0.10330406576395035,
56,1025,,0.14321745932102203
57,1029,0.08946747332811356,
57,1039,0.0821300595998764,
57,1043,,0.1360919028520584
58,1049,0.08110199868679047,
58,1059,0.06988582015037537,
58,1061,,0.13333012163639069
59,1069,0.07433207333087921,
59,1079,0.0856977179646492,
59,1079,,0.13892507553100586
60,1089,0.07871873676776886,
60,1097,,0.13841819763183594
61,1099,0.07767385244369507,
61,1109,0.0673331618309021,
61,1115,,0.1314050853252411
62,1119,0.07572020590305328,
62,1129,0.07869226485490799,
62,1133,,0.1326286792755127
63,1139,0.08605781197547913,
63,1149,0.07005038857460022,
63,1151,,0.12719941139221191
64,1159,0.08681809157133102,
64,1169,0.09260864555835724,
64,1169,,0.12964054942131042
65,1179,0.07657954096794128,
65,1187,,0.13258221745491028
66,1189,0.077617347240448,
66,1199,0.07535259425640106,
66,1205,,0.12423161417245865
67,1209,0.07436197996139526,
67,1219,0.07152323424816132,
67,1223,,0.12960223853588104
68,1229,0.07046691328287125,
68,1239,0.07490495592355728,
68,1241,,0.12429239600896835
69,1249,0.0872456431388855,
69,1259,0.06878450512886047,
69,1259,,0.12383843213319778
70,1269,0.06974375247955322,
70,1277,,0.1307145655155182
71,1279,0.07507011294364929,
71,1289,0.06686490029096603,
71,1295,,0.11995352059602737
72,1299,0.06940063834190369,
72,1309,0.0780564546585083,
72,1313,,0.11907247453927994
73,1319,0.07430212944746017,
73,1329,0.06325669586658478,
73,1331,,0.11690479516983032
74,1339,0.073809914290905,
74,1349,0.07096803188323975,
74,1349,,0.116183340549469
75,1359,0.07087147235870361,
75,1367,,0.11507049202919006
76,1369,0.07107377052307129,
76,1379,0.06411020457744598,
76,1385,,0.12370769679546356
77,1389,0.08088009059429169,
77,1399,0.07696133852005005,
77,1403,,0.12283504754304886
78,1409,0.06897218525409698,
78,1419,0.06580014526844025,
78,1421,,0.11684226989746094
79,1429,0.06441622972488403,
79,1439,0.0654943510890007,
79,1439,,0.11990337818861008
80,1449,0.07081317156553268,
80,1457,,0.11566164344549179
81,1459,0.06197705119848251,
81,1469,0.06564211845397949,
81,1475,,0.11726704984903336
82,1479,0.07725609093904495,
82,1489,0.06702739000320435,
82,1493,,0.1134539395570755
83,1499,0.07208989560604095,
83,1509,0.06251867115497589,
83,1511,,0.11718501150608063
84,1519,0.0686897486448288,
84,1529,0.06716110557317734,
84,1529,,0.11425971239805222
85,1539,0.06891050934791565,
85,1547,,0.12140630185604095
86,1549,0.11427329480648041,
86,1559,0.08587121963500977,
86,1565,,0.12488286197185516
87,1569,0.07841243594884872,
87,1579,0.06576772779226303,
87,1583,,0.11507090926170349
88,1589,0.06209080293774605,
88,1599,0.06265442073345184,
88,1601,,0.11321141570806503
89,1609,0.06983664631843567,
89,1619,0.06806938350200653,
89,1619,,0.10938640683889389
90,1629,0.06795261800289154,
90,1637,,0.11142707616090775
91,1639,0.05954795330762863,
91,1649,0.08519183099269867,
91,1655,,0.1130179762840271
92,1659,0.05822201818227768,
92,1669,0.07266559451818466,
92,1673,,0.11358210444450378
93,1679,0.07155463099479675,
93,1689,0.052601464092731476,
93,1691,,0.10934179276227951
94,1699,0.0655297040939331,
94,1709,0.08721591532230377,
94,1709,,0.11527955532073975
95,1719,0.06683515757322311,
95,1727,,0.10995905101299286
96,1729,0.05922897905111313,
96,1739,0.06719213724136353,
96,1745,,0.10715091973543167
97,1749,0.05901729688048363,
97,1759,0.06272388249635696,
97,1763,,0.11374018341302872
98,1769,0.0701095312833786,
98,1779,0.07239165902137756,
98,1781,,0.11406590044498444
99,1789,0.08659367263317108,
99,1799,0.06228865310549736,
99,1799,,0.10818833857774734
100,1809,0.06045583263039589,
100,1817,,0.10773167759180069
101,1819,0.0601162351667881,
101,1829,0.06551453471183777,
101,1835,,0.10396542400121689
102,1839,0.055619437247514725,
102,1849,0.06956712156534195,
102,1853,,0.10635681450366974
103,1859,0.06992475688457489,
103,1869,0.059235118329524994,
103,1871,,0.10666956007480621
104,1879,0.0653788149356842,
104,1889,0.0659664049744606,
104,1889,,0.10717812925577164
105,1899,0.060846928507089615,
105,1907,,0.10443573445081711
106,1909,0.06222517415881157,
106,1919,0.05487799644470215,
106,1925,,0.10147761553525925
107,1929,0.07208870351314545,
107,1939,0.07105305790901184,
107,1943,,0.10475961863994598
108,1949,0.058200620114803314,
108,1959,0.06787452101707458,
108,1961,,0.1264980435371399
109,1969,0.16001704335212708,
109,1979,0.0661221370100975,
109,1979,,0.12935929000377655
110,1989,0.061915673315525055,
110,1997,,0.10628259927034378
111,1999,0.07093910872936249,
111,2009,0.05145014077425003,
111,2015,,0.10241489857435226
112,2019,0.056101396679878235,
112,2029,0.05908172205090523,
112,2033,,0.10273925960063934
113,2039,0.06300995498895645,
113,2049,0.05738293379545212,
113,2051,,0.10790502279996872
114,2059,0.0707690417766571,
114,2069,0.05731397867202759,
114,2069,,0.10482275485992432
115,2079,0.06352204084396362,
115,2087,,0.09870811551809311
116,2089,0.05897059291601181,
116,2099,0.06724981218576431,
116,2105,,0.11455650627613068
117,2109,0.18922047317028046,
117,2119,0.09452928602695465,
117,2123,,0.12575453519821167
118,2129,0.08128286898136139,
118,2139,0.07588028162717819,
118,2141,,0.11339790374040604
119,2149,0.05573687702417374,
119,2159,0.069244384765625,
119,2159,,0.10912825912237167
120,2169,0.05422966927289963,
120,2177,,0.10494335740804672
121,2179,0.05500464513897896,
121,2189,0.05415715277194977,
121,2195,,0.10055609792470932
122,2199,0.05762596055865288,
122,2209,0.06326952576637268,
122,2213,,0.10053101927042007
123,2219,0.06028219312429428,
123,2229,0.06590450555086136,
123,2231,,0.0985473170876503
124,2239,0.06431908905506134,
124,2249,0.061861492693424225,
124,2249,,0.10369040071964264
125,2259,0.05931960418820381,
125,2267,,0.10299330204725266
126,2269,0.06090965494513512,
126,2279,0.0558895468711853,
126,2285,,0.09542550146579742
127,2289,0.05758356675505638,
127,2299,0.05484403297305107,
127,2303,,0.09651518613100052
128,2309,0.06209361553192139,
128,2319,0.05960964411497116,
128,2321,,0.09708572179079056
129,2329,0.05442830175161362,
129,2339,0.06605827063322067,
129,2339,,0.10080843418836594
130,2349,0.05546535551548004,
130,2357,,0.09683632105588913
131,2359,0.05769957974553108,
131,2369,0.055407434701919556,
131,2375,,0.09629930555820465
132,2379,0.050575755536556244,
132,2389,0.05320199579000473,
132,2393,,0.09285450726747513
133,2399,0.0597635954618454,
133,2409,0.05390128493309021,
133,2411,,0.09416747838258743
134,2419,0.05066373199224472,
134,2429,0.07095757871866226,
134,2429,,0.09421806037425995
135,2439,0.06485769152641296,
135,2447,,0.09239690750837326
136,2449,0.05239424854516983,
136,2459,0.057830676436424255,
136,2465,,0.09837733954191208
137,2469,0.05344922095537186,
137,2479,0.06058619171380997,
137,2483,,0.09145712107419968
138,2489,0.07185860723257065,
138,2499,0.12490876019001007,
138,2501,,0.15253251791000366
139,2509,0.06631278991699219,
139,2519,0.06080231815576553,
139,2519,,0.11395931988954544
140,2529,0.06022489815950394,
140,2537,,0.10008537769317627
141,2539,0.05594281107187271,
141,2549,0.05785341188311577,
141,2555,,0.09512009471654892
142,2559,0.05448608100414276,
142,2569,0.045677464455366135,
142,2573,,0.09203420579433441
143,2579,0.058185383677482605,
143,2589,0.0511564239859581,
143,2591,,0.09178561717271805
144,2599,0.05661048740148544,
144,2609,0.051736630499362946,
144,2609,,0.09328348934650421
145,2619,0.06179807335138321,
145,2627,,0.09388556331396103
146,2629,0.04882015287876129,
146,2639,0.04770632088184357,
146,2645,,0.09162482619285583
147,2649,0.053199999034404755,
147,2659,0.061111994087696075,
147,2663,,0.08937053382396698
148,2669,0.05395481735467911,
148,2679,0.05851529538631439,
148,2681,,0.10271046310663223
149,2689,0.058011915534734726,
149,2699,0.05330057069659233,
149,2699,,0.09436986595392227
150,2709,0.05781979113817215,
150,2717,,0.08925487846136093
151,2719,0.051015257835388184,
151,2729,0.05970136076211929,
151,2735,,0.0882137194275856
152,2739,0.04601220414042473,
152,2749,0.0574740394949913,
152,2753,,0.09322141855955124
153,2759,0.05857203155755997,
153,2769,0.06503133475780487,
153,2771,,0.11082369089126587
154,2779,0.04896504804491997,
154,2789,0.0466354675590992,
154,2789,,0.09015912562608719
155,2799,0.052225302904844284,
155,2807,,0.10439921170473099
156,2809,0.05599173903465271,
156,2819,0.04811575263738632,
156,2825,,0.09035006165504456
157,2829,0.04730265215039253,
157,2839,0.049658216536045074,
157,2843,,0.08877125382423401
158,2849,0.056596048176288605,
158,2859,0.05012182146310806,
158,2861,,0.08821164816617966
159,2869,0.054946523159742355,
159,2879,0.058291882276535034,
159,2879,,0.08715090155601501
160,2889,0.050979916006326675,
160,2897,,0.09197773784399033
161,2899,0.06821820139884949,
161,2909,0.048773158341646194,
161,2915,,0.08753376454114914
162,2919,0.05314534157514572,
162,2929,0.05787564069032669,
162,2933,,0.09273147583007812
163,2939,0.04782487824559212,
163,2949,0.05070355534553528,
163,2951,,0.08621446043252945
164,2959,0.05663476139307022,
164,2969,0.05388232693076134,
164,2969,,0.0851874127984047
165,2979,0.041916269809007645,
165,2987,,0.08624514937400818
166,2989,0.045482978224754333,
166,2999,0.049336716532707214,
166,3005,,0.09866742789745331
167,3009,0.05743440240621567,
167,3019,0.07653729617595673,
167,3023,,0.08899856358766556
168,3029,0.05855191871523857,
168,3039,0.05902423709630966,
168,3041,,0.09181218594312668
169,3049,0.049565307796001434,
169,3059,0.057814132422208786,
169,3059,,0.08469471335411072
170,3069,0.047451846301555634,
170,3077,,0.08412761241197586
171,3079,0.042469605803489685,
171,3089,0.045490700751543045,
171,3095,,0.08292984217405319
172,3099,0.049080412834882736,
172,3109,0.054574377834796906,
172,3113,,0.09241285920143127
173,3119,0.04869905859231949,
173,3129,0.0537089928984642,
173,3131,,0.08438938856124878
174,3139,0.055355723947286606,
174,3149,0.14806130528450012,
174,3149,,0.11894001066684723
175,3159,0.09534557163715363,
175,3167,,0.12623046338558197
176,3169,0.07668174803256989,
176,3179,0.06315483152866364,
176,3185,,0.10171409696340561
177,3189,0.06215441972017288,
177,3199,0.05329437926411629,
177,3203,,0.09103300422430038
178,3209,0.054428666830062866,
178,3219,0.05110436677932739,
178,3221,,0.08840259909629822
179,3229,0.053443826735019684,
179,3239,0.05232376977801323,
179,3239,,0.08430152386426926
180,3249,0.05003395676612854,
180,3257,,0.0842033252120018
181,3259,0.04637772962450981,
181,3269,0.055396877229213715,
181,3275,,0.08517913520336151
182,3279,0.05481027811765671,
182,3289,0.04797177016735077,
182,3293,,0.0830758661031723
183,3299,0.04868900775909424,
183,3309,0.04399055242538452,
183,3311,,0.08130834251642227
184,3319,0.042068589478731155,
