epoch,step,train_loss,val_loss
0,9,1.0446350574493408,
0,17,,0.9991178512573242
1,19,0.9995307326316833,
1,29,0.9824509620666504,
1,35,,0.9783719778060913
2,39,1.0052419900894165,
2,49,0.9653999209403992,
2,53,,0.9524568319320679
3,59,0.9393503665924072,
3,69,0.9040104150772095,
3,71,,0.8694030046463013
4,79,0.8425208926200867,
4,89,0.7535291910171509,
4,89,,0.7011268138885498
5,99,0.6813055872917175,
5,107,,0.5921043753623962
6,109,0.6381714940071106,
6,119,0.5936404466629028,
6,125,,0.4960971176624298
7,129,0.5252695083618164,
7,139,0.47655561566352844,
7,143,,0.4123014509677887
8,149,0.45681166648864746,
8,159,0.43991613388061523,
8,161,,0.36260953545570374
9,169,0.3975451588630676,
9,179,0.3838917016983032,
9,179,,0.3249654769897461
10,189,0.33062708377838135,
10,197,,0.2885744273662567
11,199,0.3228563070297241,
11,209,0.29241976141929626,
11,215,,0.2598434090614319
12,219,0.29883819818496704,
12,229,0.27060866355895996,
12,233,,0.2389267385005951
13,239,0.26038259267807007,
13,249,0.2635350823402405,
13,251,,0.22239556908607483
14,259,0.24793018400669098,
14,269,0.2437099814414978,
14,269,,0.2110534906387329
15,279,0.24035274982452393,
15,287,,0.1973837912082672
16,289,0.25836440920829773,
16,299,0.22929534316062927,
16,305,,0.18933647871017456
17,309,0.22619616985321045,
17,319,0.22098490595817566,
17,323,,0.1779630184173584
18,329,0.1843228042125702,
18,339,0.20461443066596985,
18,341,,0.16885745525360107
19,349,0.19896169006824493,
19,359,0.1804809719324112,
19,359,,0.16152842342853546
20,369,0.19501006603240967,
20,377,,0.15493877232074738
21,379,0.16067254543304443,
21,389,0.19493722915649414,
21,395,,0.156802698969841
22,399,0.17732203006744385,
22,409,0.1794542372226715,
22,413,,0.14227011799812317
23,419,0.16716268658638,
23,429,0.1886909306049347,
23,431,,0.14235633611679077
24,439,0.16767065227031708,
24,449,0.1880410611629486,
24,449,,0.13673412799835205
25,459,0.1600986123085022,
25,467,,0.13230466842651367
26,469,0.15271709859371185,
26,479,0.1579180657863617,
26,485,,0.12864409387111664
27,489,0.1441110074520111,
27,499,0.15213806927204132,
27,503,,0.12506073713302612
28,509,0.1679048240184784,
28,519,0.13711179792881012,
28,521,,0.1236838772892952
29,529,0.14164991676807404,
29,539,0.12836086750030518,
29,539,,0.11949865520000458
30,549,0.144069641828537,
30,557,,0.11810733377933502
31,559,0.1343671977519989,
31,569,0.12337356060743332,
31,575,,0.11870379745960236
32,579,0.14282292127609253,
32,589,0.13034993410110474,
32,593,,0.11419575661420822
33,599,0.12573345005512238,
33,609,0.1233503594994545,
33,611,,0.11764926463365555
34,619,0.1356237828731537,
34,629,0.1689363718032837,
34,629,,0.11277712881565094
35,639,0.13432887196540833,
35,647,,0.10969143360853195
36,649,0.1279163658618927,
36,659,0.13008825480937958,
36,665,,0.10969351977109909
37,669,0.11498745530843735,
37,679,0.1345762014389038,
37,683,,0.10816242545843124
38,689,0.10757375508546829,
38,699,0.1285177618265152,
38,701,,0.10649537295103073
39,709,0.13489818572998047,
39,719,0.10931247472763062,
39,719,,0.10923881828784943
40,729,0.12922200560569763,
40,737,,0.19942864775657654
41,739,0.18339061737060547,
41,749,0.2937012314796448,
41,755,,0.21134908497333527
42,759,0.3114473819732666,
42,769,0.2516963481903076,
42,773,,0.16909459233283997
43,779,0.1667167842388153,
43,789,0.14668908715248108,
43,791,,0.11994823813438416
44,799,0.13579706847667694,
44,809,0.13234104216098785,
44,809,,0.11001193523406982
45,819,0.1271132528781891,
45,827,,0.10608761757612228
46,829,0.11666873097419739,
46,839,0.11818152666091919,
46,845,,0.1040131002664566
47,849,0.11437873542308807,
47,859,0.1250842809677124,
47,863,,0.10268052667379379
48,869,0.12949028611183167,
48,879,0.1192743331193924,
48,881,,0.1018805205821991
49,889,0.10619629919528961,
49,899,0.10055901110172272,
49,899,,0.10081275552511215
50,909,0.10537665337324142,
50,917,,0.10010912269353867
51,919,0.1287405788898468,
51,929,0.11155104637145996,
51,935,,0.10029788315296173
52,939,0.11384393274784088,
52,949,0.12200501561164856,
52,953,,0.09892898797988892
53,959,0.11584533751010895,
53,969,0.12076445668935776,
53,971,,0.09766124188899994
54,979,0.12328440696001053,
