epoch,step,train_loss,val_loss
0,1,,13.671051979064941
1,3,,20.46969223022461
2,5,,3.8738675117492676
3,7,,10.980377197265625
4,9,6.584117412567139,
4,9,,13.203558921813965
5,11,,7.682687759399414
6,13,,2.725998878479004
7,15,,3.100677967071533
8,17,,4.159289360046387
9,19,3.514491081237793,
9,19,,2.8470568656921387
10,21,,1.9433737993240356
11,23,,2.292480230331421
12,25,,2.805591106414795
13,27,,2.2165400981903076
14,29,1.9605439901351929,
14,29,,1.6182879209518433
15,31,,1.9380472898483276
16,33,,2.1229159832000732
17,35,,1.7873221635818481
18,37,,1.4668711423873901
19,39,2.4525012969970703,
19,39,,1.4182546138763428
20,41,,1.5312966108322144
21,43,,1.5548850297927856
22,45,,1.404274821281433
23,47,,1.3055654764175415
24,49,1.1469773054122925,
24,49,,1.4030301570892334
25,51,,1.3811190128326416
26,53,,1.251405954360962
27,55,,1.2926867008209229
28,57,,1.3406412601470947
29,59,1.9080936908721924,
29,59,,1.259488821029663
30,61,,1.211169719696045
31,63,,1.2710241079330444
32,65,,1.242384433746338
33,67,,1.1832115650177002
34,69,1.238795518875122,
34,69,,1.2126942873001099
35,71,,1.2178165912628174
36,73,,1.1720086336135864
37,75,,1.1760493516921997
38,77,,1.2031160593032837
39,79,1.250025987625122,
39,79,,1.176899790763855
40,81,,1.14888596534729
41,83,,1.1595313549041748
42,85,,1.1585642099380493
43,87,,1.1412988901138306
44,89,1.0972731113433838,
44,89,,1.1379234790802002
45,91,,1.1410421133041382
46,93,,1.1322460174560547
47,95,,1.1271693706512451
48,97,,1.128037691116333
49,99,1.170892596244812,
49,99,,1.1235239505767822
50,101,,1.1187927722930908
51,103,,1.1180146932601929
52,105,,1.1146560907363892
53,107,,1.1114760637283325
54,109,0.9971061944961548,
54,109,,1.1108317375183105
55,111,,1.1081223487854004
56,113,,1.1043161153793335
57,115,,1.1040363311767578
58,117,,1.1009536981582642
59,119,1.1768840551376343,
59,119,,1.0973762273788452
60,121,,1.0966157913208008
61,123,,1.093822717666626
62,125,,1.0908479690551758
63,127,,1.089537262916565
64,129,1.203912377357483,
64,129,,1.0870506763458252
65,131,,1.0848960876464844
66,133,,1.0829315185546875
67,135,,1.0807807445526123
68,137,,1.0790679454803467
69,139,1.1367372274398804,
69,139,,1.0768431425094604
70,141,,1.0748693943023682
71,143,,1.0731717348098755
72,145,,1.0712053775787354
73,147,,1.0693451166152954
74,149,1.0643548965454102,
74,149,,1.0677837133407593
75,151,,1.0660306215286255
76,153,,1.0642335414886475
77,155,,1.0626306533813477
78,157,,1.0609333515167236
79,159,1.0883102416992188,
79,159,,1.059368371963501
80,161,,1.0578442811965942
81,163,,1.0563126802444458
82,165,,1.0548653602600098
83,167,,1.0534377098083496
84,169,1.0382835865020752,
84,169,,1.0520052909851074
85,171,,1.0507709980010986
86,173,,1.0493881702423096
87,175,,1.0481065511703491
88,177,,1.0469605922698975
89,179,1.1150293350219727,
89,179,,1.0455659627914429
90,181,,1.0443395376205444
91,183,,1.04311203956604
92,185,,1.041788101196289
93,187,,1.0405842065811157
94,189,1.0795881748199463,
94,189,,1.0393991470336914
95,191,,1.0382243394851685
96,193,,1.0370908975601196
97,195,,1.035918951034546
98,197,,1.0347926616668701
99,199,1.107914686203003,
99,199,,1.0336321592330933
100,201,,1.0324426889419556
101,203,,1.0312919616699219
102,205,,1.0301817655563354
103,207,,1.0290900468826294
104,209,1.0006099939346313,
104,209,,1.0280166864395142
105,211,,1.0269869565963745
106,213,,1.0260016918182373
107,215,,1.0250368118286133
108,217,,1.0240497589111328
109,219,1.0719082355499268,
109,219,,1.0230202674865723
110,221,,1.021971344947815
111,223,,1.0209622383117676
112,225,,1.0199757814407349
113,227,,1.0189669132232666
114,229,1.051851511001587,
114,229,,1.017979621887207
115,231,,1.016982913017273
116,233,,1.0160470008850098
117,235,,1.0151569843292236
118,237,,1.0142463445663452
119,239,0.9841495156288147,
119,239,,1.0133556127548218
120,241,,1.012471079826355
